,GDPC1,gdp_percent_change,value,inflation_percent_change,overall_rate,men_rate,women_rate,men_16_17_rate,women_16_17_rate,men_16_19_rate,women_16_19_rate,men_18_19_rate,women_18_19_rate,men_16_24_rate,women_16_24_rate,men_20_24_rate,women_20_24_rate,men_25plus_rate,women_25plus_rate,men_25_34_rate,women_25_34_rate,men_25_54_rate,women_25_54_rate,men_35_44_rate,women_35_44_rate,men_45_54_rate,women_45_54_rate,men_55plus_rate,unemployment_percent_change,Slope,LongTermRate,ZeroCouponYield1Y,ZeroCouponYield2Y,ZeroCouponYield3Y,ZeroCouponYield4Y,ZeroCouponYield5Y,ZeroCouponYield6Y,ZeroCouponYield7Y,ZeroCouponYield8Y,ZeroCouponYield9Y,ZeroCouponYield10Y,InstantaneousForwardRate1Y,InstantaneousForwardRate2Y,InstantaneousForwardRate3Y,InstantaneousForwardRate4Y,InstantaneousForwardRate5Y,InstantaneousForwardRate6Y,InstantaneousForwardRate7Y,InstantaneousForwardRate8Y,InstantaneousForwardRate9Y,InstantaneousForwardRate10Y
2016-05-31,19107.785333333333,0.0023646341835954487,239.557,0.0023640958693178504,4.8,4.8,4.8,18.7,18.0,16.0,15.8,14.5,14.2,10.8,10.0,8.9,7.6,3.9,3.9,5.1,5.1,3.9,4.2,3.4,3.8,3.2,3.8,3.7,-0.2999999999999998,-0.21924554373308758,-0.20473185674888272,0.08332510866545184,0.0634321374807354,0.05096305313381011,0.04105770653773089,0.032481754079906056,0.024882402274142068,0.018200544676037822,0.012450268016985344,0.007623785300013397,0.0036974823814666102,0.06247028132746402,0.043548699035985905,0.03037963916003772,0.01827800607354635,0.007214837065969926,-0.0023528113924323746,-0.010029401386386416,-0.015629788012540113,-0.019112062684293885,-0.020574539177364293
2016-06-30,19152.861666666664,0.0023590558794217564,240.222,0.002775957287827202,4.9,4.9,4.8,18.8,15.1,17.3,14.5,16.6,13.8,11.3,9.5,9.1,7.6,3.9,4.1,5.1,5.3,4.0,4.3,3.6,4.0,3.4,3.6,3.7,0.10000000000000053,0.041620879518408316,0.047879079288005943,-0.04243073372577166,-0.09706593040386513,-0.1082915942371594,-0.10684691409879088,-0.10274683193021206,-0.09900449132281064,-0.09642896221828756,-0.09497726989320565,-0.09435257023116783,-0.09429385340288832,-0.1186666606969371,-0.13080324211737393,-0.11260928435801831,-0.09761858949027646,-0.08938683414241899,-0.08652534824121982,-0.08714535693141434,-0.08958240786528104,-0.09256923438070896,-0.09515650407856024
2016-07-31,19197.938,0.002353503832368986,240.101,-0.0005037007434789409,4.8,5.0,4.5,12.2,16.0,15.6,14.7,17.2,14.4,11.6,9.4,10.1,7.3,4.0,3.7,5.1,5.0,4.1,3.8,3.5,3.3,3.6,3.2,3.8,-0.10000000000000053,-0.04868693848341887,-0.0473416585257187,-0.05228770970664576,-0.06678866729345811,-0.0745935711279736,-0.07920021674707611,-0.08233959203380115,-0.08482610494786846,-0.08695835388747553,-0.08887804143631017,-0.09063416505903887,-0.09223418848312648,-0.06854703589341293,-0.0815592526411264,-0.08591543371110932,-0.08849978673783265,-0.0909645273892069,-0.09358549871495936,-0.09627241959484578,-0.09886323016158727,-0.10117986208077734,-0.10302772546802275
2016-08-31,19233.409333333333,0.0018476637091615622,240.545,0.0018492217858316895,4.9,5.0,4.8,17.9,16.0,17.5,13.8,17.1,12.4,11.7,8.6,9.4,6.6,4.0,4.2,5.0,5.3,4.1,4.4,3.8,4.3,3.4,3.7,3.6,0.10000000000000053,-0.1821235073715297,-0.16970874000462877,0.0763403395396689,0.09084122784196946,0.08345047542529671,0.07167443842868404,0.06113547480651915,0.05301412430884622,0.047290825689793925,0.04348509190650507,0.04115724425323064,0.039890571364920024,0.10734632773443109,0.08950226816002038,0.06147585024083102,0.04217168181619946,0.031191550366580723,0.026234022270886115,0.02535347388654885,0.02705560849727373,0.03017357983611424,0.03369062462587924
2016-09-30,19268.880666666664,0.001844256144013734,241.176,0.0026232097944252075,5.0,5.1,4.8,18.8,16.2,16.6,15.6,15.7,15.1,11.3,9.4,9.3,7.0,4.2,4.1,5.2,5.2,4.3,4.4,4.1,4.3,3.4,3.8,3.9,0.09999999999999964,-0.3437070444489051,-0.30400102061351086,0.07942695940100286,0.05967671919220163,0.05469795571593217,0.05272894295224617,0.05111898915786628,0.04974509608978317,0.04884851580267635,0.048622661454984506,0.04909399838181683,0.05022174736753726,0.04909709262080364,0.046739079706547004,0.0493636038236287,0.048303981015377806,0.04612811192745592,0.045040620824437605,0.04606689154382648,0.04934195951474951,0.05439608036286003,0.06048014884825914
2016-10-31,19304.352,0.0018408611245745998,241.741,0.0023426874979268764,4.9,5.0,4.7,21.7,19.1,17.7,13.8,16.0,10.3,12.1,8.9,10.0,7.0,4.0,4.1,5.1,5.1,4.1,4.3,3.8,4.2,3.3,3.7,3.9,-0.09999999999999964,-0.03357555432494308,-0.04458445014336132,0.04921321219003927,0.09533035424773528,0.09774484570534558,0.09029964006263258,0.08320515928074323,0.07864945392371614,0.07644158296815684,0.07599914478081726,0.07659666935792142,0.07776644060090288,0.12664583939127394,0.11778337082848633,0.08674330793615015,0.06923509252183324,0.06372807969213734,0.0654300375569492,0.0706861105556551,0.07697393698619459,0.0827360513607569,0.08708144405505269
2016-11-30,19335.682333333334,0.0016229673668060052,242.026,0.0011789477167711837,4.7,4.9,4.6,22.3,12.6,18.4,12.4,16.4,12.2,11.8,8.6,9.3,7.2,3.9,4.0,5.1,4.8,4.0,4.1,3.6,3.6,3.3,3.8,3.6,-0.20000000000000018,0.24504302437094583,0.23860000816566984,0.12015373140260088,0.16311143544251072,0.20920547561921787,0.23878990365397046,0.25303380680510723,0.256392471425559,0.25290264207171576,0.24539321915555123,0.23588483872957378,0.22556778533254063,0.13564589151427509,0.23671229552246098,0.2877413304035765,0.2957976178674038,0.2801015246623484,0.2538102343567754,0.22456510958636433,0.19655193276666494,0.17184953578375572,0.15128997303908687
2016-12-31,19367.012666666666,0.0016203376117387425,242.637,0.002524522158776188,4.7,4.8,4.6,20.6,14.5,17.3,12.4,15.3,11.1,11.5,8.5,9.3,7.0,3.9,4.0,4.7,4.7,3.9,4.1,3.8,4.2,3.1,3.5,3.6,0.0,0.21061243114869188,0.18832155572957965,0.15868836946971676,0.20675515473442152,0.21791381059335246,0.2162955697409874,0.21007677970658745,0.2021004497273733,0.1934268005477171,0.18455881754096404,0.17570799068124776,0.1670382204441223,0.22351427744445806,0.23817799090601666,0.2229308185008847,0.2043444846960627,0.18583177994751687,0.1677109986024603,0.15003534358702186,0.13301287908392112,0.11696106169271947,0.1021855000058165
2017-01-31,19398.343,0.0016177163650674675,243.618,0.004043076694815628,4.7,4.7,4.7,17.3,14.3,15.9,13.4,15.0,13.0,11.1,8.8,9.3,7.0,3.8,4.1,4.9,4.9,4.0,4.2,3.9,4.1,3.0,3.5,3.2,0.0,-0.1164963304536859,-0.12180324960650868,-0.03192517546042317,-0.00764165336629552,-0.010281921179967846,-0.0172598679393412,-0.02343928186379496,-0.027890878494943427,-0.03076477491479701,-0.03240113705468284,-0.03314140437578861,-0.03326284903846144,0.010676417611990452,-0.0021676313469390918,-0.022473480300106874,-0.0351587542504701,-0.04132567062809411,-0.043055677526881,-0.04197795770231516,-0.03928851969847924,-0.035877067427479425,-0.03237371837373393
2017-02-28,19434.545000000002,0.0018662418743704556,244.006,0.0015926573570097524,4.6,4.6,4.6,16.9,17.8,15.5,13.5,14.7,11.1,11.2,8.4,9.6,6.4,3.8,4.0,4.9,4.6,3.9,4.2,3.8,4.5,2.9,3.4,3.4,-0.10000000000000053,-0.033711962379148974,-0.024910673578247944,0.01136813337954079,-0.001177085886596707,-0.005334055130064241,-0.006868556189842168,-0.007332475729364907,-0.007261159916719162,-0.006836156308044794,-0.006177800712805603,-0.0053401936761779956,-0.004362415343292403,-0.004107265856853393,-0.009907003276875326,-0.01002601823300564,-0.009150707014151438,-0.00784016291515377,-0.00611042581069321,-0.003986263841180171,-0.001525701065641094,0.0011257923546388326,0.003842467189209886
2017-03-31,19470.747,0.0018627655033858215,243.892,-0.00046720162618951733,4.4,4.5,4.3,18.2,15.6,14.7,12.1,12.8,9.8,10.1,7.9,8.3,6.1,3.7,3.7,4.6,4.1,3.8,3.8,3.7,4.1,3.0,3.3,3.4,-0.1999999999999993,-0.1895786111085218,-0.09507897209013905,0.19915530025516626,0.09796192756782607,0.07297430060521481,0.06173500095477791,0.05273246230120976,0.044423265417959934,0.037019375690118705,0.030831313257914328,0.02597306903143637,0.022364976906283918,0.053126532313001906,0.040721018058732295,0.044936029649939035,0.03654060490966815,0.02313942454289908,0.010681174440493324,0.0018570005891382912,-0.0027536919725476006,-0.0036110233163351158,-0.0016781130112434317
2017-04-30,19506.949,0.001859302059648904,244.193,0.001234152821740775,4.4,4.4,4.5,16.4,18.3,15.5,13.2,15.4,9.8,10.2,8.3,8.2,6.4,3.4,3.9,4.3,4.4,3.5,4.1,3.4,3.9,2.8,4.0,3.2,0.0,0.017996687485292595,0.028510983408593704,0.012032668160942839,-0.053872220657365744,-0.08494425045080778,-0.09541926491540753,-0.09637384753820011,-0.09332668458096616,-0.08888580422839243,-0.08422262183238116,-0.07986820327439248,-0.07596433679596326,-0.055599703925396926,-0.11877780424556705,-0.12158147642843131,-0.1074677520334949,-0.09055845414589891,-0.07558879446494426,-0.06395182795902787,-0.05561048933509982,-0.04993831575902563,-0.04616228898796937
2017-05-31,19558.221333333335,0.002628413768515747,244.004,-0.0007739779600562935,4.4,4.3,4.4,13.2,13.3,15.2,13.3,16.2,12.8,9.7,7.6,7.7,5.3,3.4,4.0,4.7,5.2,3.6,4.2,3.0,3.8,3.1,3.5,2.9,0.0,-0.11775091164354834,-0.06842458233103854,0.07743725242526978,0.04120082524822721,0.02059419467214818,0.009928634260303548,0.004751832758859598,0.002586963810501164,0.0021030407471647194,0.0025386971936731673,0.0034701452228140806,0.004586233471559842,0.038218556530462244,-1.1218698863113552e-05,-0.009987117390027445,-0.010322649890437186,-0.007076135605701195,-0.0024471110027977083,0.0024722166608524,0.007059567415761858,0.01090502118492398,0.013804318248617164
2017-06-30,19609.493666666665,0.002621523320525343,244.163,0.0006516286618252209,4.3,4.3,4.3,14.5,12.9,14.9,12.3,14.6,11.7,10.1,7.9,8.3,6.1,3.4,3.7,4.4,4.2,3.6,3.9,3.0,3.5,3.3,3.8,2.9,-0.10000000000000053,-0.1324275174558318,-0.08611444630478704,0.06259837128996248,0.031407804483293056,0.0004832109608039481,-0.02161209094223171,-0.03613627083965687,-0.04546566151283915,-0.05138206945036883,-0.05508165964475542,-0.05734357099191023,-0.05866016007905639,0.04275342887715694,-0.021733204050461197,-0.05663789277502551,-0.07181237947558117,-0.07708613036138845,-0.07747637450557698,-0.07549800106933735,-0.07253071913594689,-0.06931975505167298,-0.0662967967552387
2017-07-31,19660.766,0.0026146689050157157,244.243,0.0003276499715354486,4.3,4.4,4.2,17.3,13.8,14.9,11.6,12.8,9.8,9.8,8.0,8.0,6.6,3.5,3.6,4.4,4.5,3.7,3.7,3.4,3.4,3.3,3.1,2.9,0.0,0.10640316240630399,0.07804181335967142,0.014285127587974067,0.024247139014938357,0.034543680703960744,0.04350145661967253,0.05056079451220197,0.05570909001226232,0.05905621059969457,0.06085793703854603,0.061368697927013605,0.060821221425202854,0.02263505253829634,0.04148013819880436,0.05680342850719389,0.06730589800617293,0.0730865679772732,0.07461238967270245,0.07253635861333319,0.06769158502734096,0.060943830088329154,0.05313231070552171
2017-08-31,19734.628,0.0037568220892310045,245.183,0.0038486261632881824,4.4,4.5,4.3,14.8,15.2,14.9,13.0,15.1,11.5,9.5,8.2,7.6,6.2,3.7,3.7,4.8,4.7,3.9,3.9,3.2,3.4,3.6,3.6,3.2,0.10000000000000053,-0.06425427358124802,-0.04336027168687717,-0.010892672729881259,-0.030911692542857416,-0.04235795619655913,-0.047877847206609925,-0.050070542041296906,-0.05046784127717496,-0.0499280126512468,-0.048922353879018665,-0.047686799978773675,-0.046350994415150115,-0.03341962529066511,-0.05577296182950908,-0.06011754786995849,-0.05806926896529485,-0.05407067652394759,-0.04971375881551576,-0.045559356416408514,-0.041818265664079646,-0.03854155094526768,-0.03572543669411876
2017-09-30,19808.489999999998,0.0037427612012750355,246.435,0.005106389920997767,4.3,4.3,4.2,15.1,11.7,15.1,10.7,15.2,10.2,10.4,7.6,8.6,6.4,3.4,3.6,4.4,4.5,3.5,3.7,2.9,3.5,3.1,3.1,3.2,-0.10000000000000053,0.006945359085544167,0.009851437414349684,0.036152799292930915,0.03577977075239991,0.028140693398731376,0.019525386939511336,0.011951370962134833,0.005788909809718135,0.0009479715639759689,-0.00278739425810004,-0.005637620033383861,-0.007777083407412677,0.0428484655256669,0.026556768937006536,0.008382341341751642,-0.0045441307919091845,-0.01300411053574424,-0.018296556418363363,-0.0213168473812122,-0.022681883164423988,-0.022830787417164822,-0.022081828166604422
2017-10-31,19882.352,0.0037288051739432504,246.626,0.0007750522450138408,4.2,4.3,4.0,18.4,13.2,16.5,11.5,15.7,10.5,10.5,7.9,8.3,6.5,3.4,3.4,4.5,4.6,3.4,3.6,2.8,3.3,2.8,2.7,3.4,-0.09999999999999964,0.08692078487103783,0.06681101819367274,0.09569232885862533,0.11774220886223219,0.1153193916338986,0.10603883830377803,0.09627928413342812,0.08775198854120303,0.0806415830973386,0.07474045311433075,0.06974581863201634,0.06543587871405632,0.13767765458504688,0.12690401842744592,0.09782673150846333,0.07600672544019837,0.061793677956231585,0.05254522816916829,0.04609677365471243,0.04114699345679407,0.03697563754562183,0.03324366070559348
2017-11-30,19936.26033333333,0.0027113660060607003,247.284,0.002668007428251684,4.2,4.3,4.1,21.1,17.0,18.8,13.8,17.5,11.9,11.3,8.3,8.6,6.1,3.3,3.5,4.3,4.6,3.3,3.7,2.7,3.6,2.8,2.8,3.4,0.0,-0.052569011052870596,-0.013466547963947972,0.10995502812277147,0.09293683400090136,0.06931979961550816,0.04867324885184532,0.03275890048020491,0.021029535186139148,0.012495210175601512,0.0062009009443591,0.001469084403098453,-0.0022254911382094678,0.10415948575398759,0.054860637542839985,0.015675329966972296,-0.007587869503570488,-0.019775714603753047,-0.025466328141423356,-0.02772492882808275,-0.02848672246712125,-0.02888090798097398,-0.029485435770038038
2017-12-31,19990.16866666667,0.002704034379165998,247.805,0.0021068892447551058,4.1,4.2,4.1,16.2,13.9,15.0,12.3,15.0,11.2,9.8,8.3,8.0,6.6,3.4,3.5,4.4,4.6,3.4,3.6,2.7,3.5,2.8,2.7,3.5,-0.10000000000000053,-0.018415689145736214,0.011247194743387645,0.0962126912090584,0.09252715172404824,0.08191400413999417,0.06985085105298516,0.05844388553013502,0.04834308433440193,0.03961280462284744,0.032153110306760935,0.02574774018539916,0.020211599032033956,0.09909581404181322,0.07796122766658176,0.05249553017207553,0.03110578828749566,0.014673260214577377,0.002383536286564958,-0.006810020831753638,-0.013765743240308992,-0.019102996398164485,-0.02329212241033829
2018-01-31,20044.077,0.002696742295287491,248.859,0.004253344363511546,4.0,4.1,4.0,12.7,16.7,14.4,13.1,15.0,11.0,9.9,8.4,8.3,6.4,3.3,3.3,3.9,4.7,3.4,3.5,3.1,3.1,3.1,2.8,3.3,-0.09999999999999964,-0.08785945227964687,-0.045580443798173054,0.08016474109228056,0.09376997253457087,0.09669844883238365,0.09476869505678853,0.09080735509479654,0.08617386413494654,0.08154434936853372,0.07716737702009269,0.07317168427878062,0.06956729604602385,0.10039117671712905,0.10578579043790204,0.09631610840140392,0.08376674717315424,0.07199712718509588,0.06212152651058633,0.05423252827081737,0.04805334122874183,0.04319141860219533,0.039291318324250035
2018-02-28,20079.543333333335,0.001769417136709972,249.529,0.0026922876006090224,4.1,4.0,4.1,17.6,14.0,16.3,12.5,15.5,11.3,10.1,7.9,7.7,5.9,3.3,3.5,3.9,4.6,3.2,3.7,2.8,3.6,2.7,3.0,3.5,0.09999999999999964,0.1277516232608682,0.11095521706443212,0.08168671768300761,0.08647521174633899,0.09196047206348168,0.09720009598365253,0.10177455394692725,0.1055608714336358,0.10850599676970951,0.11065469193113553,0.112053925185434,0.1127865259489571,0.0851231058430284,0.09569886790413196,0.10587244706603882,0.11404625151210412,0.11980557824696758,0.12313203660280658,0.12419198804266829,0.12325353631980995,0.12063510745960615,0.11666455517666274
2018-03-31,20115.009666666665,0.0017662918296779129,249.577,0.000192362410782021,4.0,4.0,4.0,17.2,13.5,15.1,11.3,13.9,10.2,9.2,7.4,7.0,5.8,3.2,3.4,3.9,4.0,3.3,3.5,3.0,3.5,2.8,2.9,3.1,-0.09999999999999964,-0.14533597061962733,-0.07344822369711568,0.049398912417951246,0.03578639679142337,0.024450653661762356,0.015172594052087263,0.007693919151548156,0.001721184954996735,-0.003001325286880685,-0.006671436664233754,-0.009501011715195351,-0.011622178116023285,0.03624947351124108,0.014578228558848938,-0.0013589456735914052,-0.012766617071986563,-0.020584880761778446,-0.025583707007481804,-0.028375402353476464,-0.029455076374313438,-0.029260173246363763,-0.028135481952422436
2018-04-30,20150.476,0.0017631775435886787,250.227,0.002604406656061986,4.0,4.1,3.9,18.0,11.5,14.6,10.7,13.3,10.5,9.4,7.3,7.5,5.9,3.3,3.3,4.5,4.1,3.3,3.5,2.7,3.4,2.7,3.0,3.2,0.0,-0.35356239142008017,-0.21154525120985468,0.042864249210974315,0.04846471653448048,0.04347767096690558,0.035270792153542896,0.026855815506504843,0.019408220544496757,0.013324004467495376,0.008572405242045278,0.005024334136440212,0.002458547197094152,0.056869748780217,0.04586535304893058,0.024539669823463228,0.005542947985176072,-0.00815007257200917,-0.01649947477232694,-0.020458081580792875,-0.02120754529752611,-0.019820783577215395,-0.01724863244913355
2018-05-31,20192.368666666665,0.002078991417704845,250.792,0.002257949781598212,3.8,4.0,3.6,18.2,11.2,16.1,10.0,14.8,9.1,10.0,7.3,7.7,6.2,3.1,3.1,3.8,3.9,3.1,3.3,2.6,3.1,2.8,2.7,2.9,-0.20000000000000018,-0.16775327184172917,-0.0986949727827956,0.05155703266332501,0.0537015856781351,0.04840095624026963,0.04475490044016972,0.04296398917775757,0.04229630679038343,0.04214613296134884,0.04215671200278126,0.042120643797913804,0.04191157186378147,0.06697184075341456,0.04523019319652799,0.03593818460066678,0.03552961511439667,0.0379607547337244,0.040458302658152645,0.04199519486786052,0.042257436263384074,0.04118849479823283,0.03889673337936461
2018-06-30,20234.261333333332,0.0020746781795750735,251.018,0.0009011451720948305,4.0,4.1,3.9,16.0,11.5,14.8,10.4,13.5,9.8,10.0,7.6,8.2,6.4,3.2,3.3,3.7,4.1,3.2,3.5,2.8,3.2,3.1,3.1,3.1,0.20000000000000018,0.055990774069691884,-0.027162154335793165,0.023758061365337202,0.005238261481650408,-0.005950648744610598,-0.011463648435341312,-0.014544260743658666,-0.016587786113305025,-0.018106116688147322,-0.0193340073041548,-0.020360446791605535,-0.02124630449051934,0.011482498481952153,-0.022251589751692724,-0.02614658684532989,-0.025631800842094488,-0.025551435144981594,-0.026066446243052654,-0.02683839442892,-0.02764994945190491,-0.02838011353565495,-0.02897751178458552
2018-07-31,20276.154,0.002070382801553139,251.214,0.0007808204989283585,3.8,3.8,3.9,15.2,11.1,15.0,10.9,14.8,10.9,9.5,7.6,7.4,6.3,3.0,3.3,3.5,3.4,3.0,3.3,2.5,3.5,2.9,2.9,2.9,-0.20000000000000018,-0.1634547143827605,-0.049591465190222284,0.025615151330923736,0.028078385094454594,0.016734121045069328,0.005838485812429628,-0.0014702176202469053,-0.005723064967850244,-0.007997515451120152,-0.009096141587182749,-0.009570689097408769,-0.009730727089412028,0.0399844320229501,0.013474117751723247,-0.016550040944273148,-0.027416669887868617,-0.027140530271504093,-0.022921862331410692,-0.018272329583618463,-0.014510273288029785,-0.011924200713286925,-0.01042602350139532
2018-08-31,20285.727333333332,0.0004721473970523693,251.663,0.0017873207703393845,3.8,3.8,3.8,14.8,12.1,14.5,11.0,14.6,10.2,9.3,7.2,7.3,5.7,3.1,3.2,4.1,4.0,3.1,3.3,2.6,3.1,2.5,2.7,3.0,0.0,0.03983771322058893,0.028434548106453406,0.020003086353021837,0.010393411505126515,0.003869255885636802,-0.000377541099514378,-0.002984545306622066,-0.004273603875020959,-0.004537793380488764,-0.004052601741999284,-0.0030725617216251777,-0.0017838084449229852,0.01098028479378299,-0.004348956402204229,-0.010803043602590212,-0.013019533798853122,-0.011930719711935933,-0.008382850027314315,-0.0035005554801821326,0.0017820509486436986,0.006825672511822312,0.01129063797374008
2018-09-30,20295.300666666666,0.00047192457909073227,252.182,0.002062281702117419,3.7,3.8,3.6,13.6,12.5,13.0,11.7,12.7,11.3,9.0,7.9,7.5,6.4,3.1,3.0,3.6,3.5,3.1,3.0,3.0,2.8,2.7,2.7,3.0,-0.09999999999999964,0.015773313906157327,0.03781691809124221,0.048940714684498454,0.04866226177636368,0.047837008909500156,0.046174821705185165,0.044221627529277274,0.042376940415609354,0.040808981013324086,0.03955271927465254,0.03858921477621213,0.037868482989806385,0.04778426663796487,0.04816458921886624,0.04402499162950613,0.038962764465298116,0.03503262054878542,0.0326125959425394,0.03148095664059691,0.031242057169427406,0.0315645783656604,0.03218989697257224
2018-10-31,20304.874,0.00047170197133650227,252.772,0.002339580144498754,3.8,3.9,3.7,11.5,10.1,12.7,11.6,13.5,12.4,9.1,7.9,7.7,6.3,3.1,3.1,4.0,3.6,3.3,3.1,3.1,2.9,2.7,2.8,2.8,0.09999999999999964,0.0640801595080236,0.0673736350981029,0.040180198364640596,0.03472343700863201,0.03367527287274008,0.03500246967938914,0.03760944277217315,0.04068340918728386,0.04376204901238823,0.04659981382246814,0.049101570271641526,0.05124838836711887,0.03168248739141055,0.02965962434137981,0.03468583375801382,0.04316324641630853,0.05168331023203376,0.058615412276262324,0.06360411675160837,0.06689216106721685,0.06886695437141421,0.0699051699541724
2018-11-30,20347.129666666668,0.002081060274822022,252.594,-0.0007041919199911595,3.8,3.7,3.8,14.9,12.4,12.6,12.2,11.8,12.1,8.8,7.8,7.4,6.0,3.0,3.2,3.5,4.3,3.0,3.4,2.9,3.0,2.6,2.7,3.0,0.0,-0.00932676706182134,0.022944035839410848,0.018073331163633855,-0.0009311585182116833,-0.010318425876574389,-0.014848837543382842,-0.016606448178277056,-0.016629995677118092,-0.015590017599909078,-0.013937141798817887,-0.011967883415345382,-0.00989412348365648,-0.0053985724615113195,-0.02533005057926152,-0.028787520478520956,-0.025954509010054583,-0.020178588660912267,-0.013276674020773926,-0.006392979394539644,-0.00017403595884768475,0.005107412243163578,0.009405861503009927
2018-12-31,20389.38533333333,0.002076738456918026,252.767,0.0006848935445813442,3.9,4.0,3.8,15.2,12.6,14.1,11.2,13.8,10.4,9.7,8.1,8.0,6.9,3.2,3.2,3.8,4.3,3.3,3.3,2.9,2.8,3.1,2.8,3.1,0.10000000000000009,0.614165244034198,0.3980308259637173,-0.022134075459460445,-0.06395189472341611,-0.07680625062430235,-0.08327920988918203,-0.08749848760353884,-0.09041610519125687,-0.09236376437454863,-0.09354943251782655,-0.0941549177015143,-0.09431801225062553,-0.09640626268436481,-0.10232957439647661,-0.10122292734604454,-0.10282951443379262,-0.10405733527633054,-0.10381344917377022,-0.10228702571912796,-0.09993186925397535,-0.0971432104228529,-0.09415548950973962
2019-01-31,20431.641,0.0020724345523837062,252.718,-0.0001938544192873204,4.0,4.0,3.9,15.2,14.6,13.9,12.5,13.2,10.9,10.2,8.4,8.8,6.8,3.2,3.3,3.8,4.0,3.2,3.3,2.9,2.9,2.8,3.1,3.3,0.10000000000000009,1.7773262119379698,0.8760587385727947,-0.03351125133761623,-0.05112662893460129,-0.05556689949066562,-0.05552113801777436,-0.054000876416336885,-0.052076851375271405,-0.05006782771346174,-0.04806018080533636,-0.04604756881533045,-0.0440185602662585,-0.063756078497746,-0.06855450271784647,-0.05982513410296775,-0.05133801747425626,-0.04522767167127717,-0.0407512176987046,-0.03692718427365771,-0.03321582971596748,-0.029417090449363803,-0.025570739200392323
2019-02-28,20488.519,0.0027838194690283924,253.322,0.002390015748779284,3.8,3.7,3.8,18.5,15.7,15.2,12.5,13.4,10.5,9.8,8.4,7.8,6.7,3.0,3.1,3.8,4.3,3.1,3.2,2.6,2.6,2.9,2.7,2.8,-0.20000000000000018,-0.02749635202852574,-0.025327002786416197,-0.01743624846423697,-0.016082840031842793,-0.015291358804503052,-0.014757983644542061,-0.014311275213145458,-0.013837971755113143,-0.013329230810477655,-0.012756671098390515,-0.012142294809724397,-0.011505772958756433,-0.0156255685746558,-0.014034208696286576,-0.01342694891179086,-0.012919277051879896,-0.012155470766378906,-0.0111018358878755,-0.009821711003416778,-0.008445145321604675,-0.007061229833551841,-0.00574976439861552
2019-03-31,20545.397,0.0027760913319307967,254.202,0.0034738396191409393,3.8,3.9,3.7,12.3,14.2,13.8,11.6,14.6,10.4,10.0,7.2,8.5,5.4,3.0,3.1,3.6,4.2,3.2,3.3,2.9,2.8,2.9,2.8,2.7,0.0,-0.4637169367737235,-0.32880696337321713,-0.018926210633572027,-0.03550436936389112,-0.04347071478715292,-0.04624015485466615,-0.04611961905559736,-0.04458127935720657,-0.042452597087170196,-0.04022889254362061,-0.03811258826522268,-0.03618029078588747,-0.041691755738419434,-0.05904918494700595,-0.05814824427230869,-0.050233376222216686,-0.04127894093451512,-0.033712048704375275,-0.028154678981444525,-0.0243387381472685,-0.021775435995056602,-0.019931219681662782
2019-04-30,20602.275,0.0027684059840751285,255.211,0.003969284269990103,3.7,3.8,3.5,13.0,16.8,15.2,11.0,16.7,8.2,9.6,7.0,7.6,5.5,2.9,2.9,3.6,4.1,3.0,3.1,2.7,2.7,2.8,2.3,2.6,-0.09999999999999964,0.04877188682296829,0.016605149555213305,-0.029296847420169136,-0.028884162359289367,-0.02659034754608569,-0.023575183840308434,-0.020563900134252577,-0.017957270642760426,-0.015938999401587495,-0.014510966676103076,-0.01362593857522898,-0.013196023135501722,-0.03033315913107293,-0.02560142249781705,-0.018029601794641192,-0.01136996368571408,-0.007028690991822684,-0.005072306673313376,-0.00505678239519225,-0.006393504443990006,-0.008542881566351634,-0.011074262971797255
2019-05-31,20682.624,0.003900006188636951,255.29,0.0003095477859496043,3.6,3.7,3.6,16.9,11.4,14.4,11.4,12.9,11.6,9.8,7.2,8.2,5.6,2.8,3.0,3.5,3.6,2.9,3.0,2.5,2.8,2.6,2.6,2.5,-0.10000000000000009,-0.36244035504043215,-0.20425099726393547,-0.030619112052878483,-0.05566714378231252,-0.06421762248111729,-0.06470836135049163,-0.06204506301097923,-0.058691576870321005,-0.05571859456623374,-0.05342753418334256,-0.05179674490595321,-0.05067391168635005,-0.06939879570200991,-0.08689488500788722,-0.07461914598591124,-0.058268196273130735,-0.04670846856006594,-0.04086525155603993,-0.03913889520265812,-0.03971849121568505,-0.04119259253811913,-0.04262558297451713
2019-06-30,20762.973,0.003884855229201234,255.159,-0.0005131419170355533,3.6,3.7,3.6,13.6,14.7,13.5,11.6,13.1,10.1,9.1,6.6,7.4,4.6,2.8,3.2,3.6,3.5,2.9,3.1,2.3,3.1,2.9,2.7,2.6,0.0,-0.36294972573001194,-0.20528064482701658,-0.13882558750116136,-0.16870554940224913,-0.1739629213177154,-0.16886197399199931,-0.16095452377141795,-0.15332172661603072,-0.14681173488228083,-0.14137939230749463,-0.13671263673702516,-0.13248145192334349,-0.1918561036373635,-0.1999240205282118,-0.16881601917307987,-0.14077239431020117,-0.123901623904208,-0.11514169027212351,-0.11033886815622951,-0.10662668733261238,-0.10244503132214966,-0.09717875159322631
